cut,nsig,nbkg,njpsi,snr,rms_mu
0.0,1.5832381500063728,580.4914419877912,2.4859965510983674e-05,0.06562312121975751,0.0
0.25641025641,1.580370002848358,518.5813667496187,9.408084921922243e-05,0.06929302761191479,0.0
0.512820512821,1.578986867890048,459.2817523051939,0.11345665840782265,0.07354280840464074,0.0
0.769230769231,1.5778803599201323,402.08446758564503,0.9631721263937761,0.07844177910842486,0.0
1.02564102564,1.577279737118185,362.79770868259345,0.9420428008441469,0.08252276372440419,0.0
1.28205128205,1.5747636344946225,326.1622381402797,1.0753090356843036,0.08684430473000716,0.0
1.53846153846,1.5714413483431742,294.11481497105376,0.5271803186659263,0.0913052602873047,0.0
1.79487179487,1.5699614685182253,264.8321846546496,0.14523216374580006,0.09616162330629832,0.0
2.05128205128,1.5676489389146062,230.28080085226304,4.241628171504965e-06,0.10295482640343749,0.0
2.30769230769,1.564323539006103,201.61483966996448,0.000441416943963338,0.10974545032712414,0.0
2.5641025641,1.5649609745023756,169.03128059455773,0.5457680878756397,0.11962589451443101,0.0
2.82051282051,1.5616969646026395,145.28543868931237,0.5852168236872607,0.12861759026023217,0.0
3.07692307692,1.5566059286784888,126.90575837875298,0.14884068968361902,0.1372585088788778,0.0
3.33333333333,1.5518321785435454,104.59255259547581,0.35118792325702775,0.15037615511540667,0.0
3.58974358974,1.5424144258134114,89.3451921915388,0.656103708044378,0.161208086515623,0.0
3.84615384615,1.5356024633147975,76.25165220502271,0.6822771475809364,0.1733517656266105,0.0
4.10256410256,1.529483077806571,64.02460627757881,0.6778602081020475,0.18793640146087828,0.0
4.35897435897,1.5202917192187393,50.91688764241155,0.8590657133359542,0.2082469377083498,0.0
4.61538461538,1.509597729614195,47.462646672042354,0.2862345246405262,0.21509025553344602,0.0
4.87179487179,1.4925350942671518,40.55303740244157,0.2116326737415344,0.22960120686587276,0.0
5.12820512821,1.469058303986284,31.859178241162358,0.4090920497968059,0.25292029917434955,0.0
5.38461538462,1.4487281707432,29.77274287917916,0.0372444185490179,0.2591202425062192,0.0
5.64102564103,1.425904848287836,24.399822677830105,0.06313488539318544,0.2802425408926806,0.0
5.89743589744,1.3979324361590395,21.675102027897992,3.9086340554902466e-05,0.29102711672913373,0.0
6.15384615385,1.3607192240049353,16.355883661747963,0.03018967266418058,0.32300450832687216,0.0
6.41025641026,1.3326961985413484,13.537399521909762,2.0381269095437847e-06,0.34560040845453105,0.0
6.66666666667,1.2952492652947245,10.090612397912986,1.750841570764302e-07,0.38385782645028377,0.0
6.92307692308,1.2459976489663,7.420101584788191,0.020581298811506776,0.42275650409024135,0.0
7.17948717949,1.2049738612592127,5.189966685322595,0.07623348473644728,0.47368113242304954,0.0
7.4358974359,1.1341678334224068,4.807784195372651,5.016445848782693e-06,0.465278057777437,0.0
7.69230769231,1.0550135663469238,3.483443090635804,3.2095336282236967e-06,0.4952264070108285,0.0
7.94871794872,0.9742117213687377,2.004493184832213,1.4521597552398065e-06,0.5644682310219418,0.0
8.20512820513,0.8747019235569656,1.4033675333146458,2.7619348334492827e-08,0.5795309016549437,0.0
8.46153846154,0.7587199455920693,1.4554670177998301,0.0,0.5098874896330646,0.0
8.71794871795,0.6244182401908281,0.5856127851185238,0.0,0.5676456682439063,0.0
8.97435897436,0.4668139755444566,0.7036683645156636,0.0,0.43148074186136665,0.0
